date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,predicted_price
2014-05-26 00:00:00,276000.0,3.0,1.0,1140,5000,1.0,0,0,3,1140,0,1960,2012,5403 23rd Ave SW,Seattle,WA 98106,USA,236503.40818264207
2014-05-26 00:00:00,460000.0,2.0,1.5,2730,19877,1.0,0,0,4,1570,1160,1976,1992,19807 330th Ave NE,Duvall,WA 98019,USA,790887.2085167215
2014-05-26 00:00:00,880000.0,3.0,2.0,2130,35169,1.0,0,0,4,2130,0,1989,0,16704 162nd Ave NE,Woodinville,WA 98072,USA,549924.0376202737
2014-05-26 00:00:00,370000.0,3.0,2.5,1780,4050,2.0,0,0,3,1780,0,2001,0,1743 NE 146th St,Shoreline,WA 98155,USA,445454.67296122806
2014-05-26 00:00:00,346000.0,4.0,2.5,2100,3916,2.0,0,0,3,2100,0,2009,0,11674 SE 189th Pl,Renton,WA 98058,USA,480020.1350412234
2014-05-26 00:00:00,172500.0,3.0,1.0,1140,8800,1.0,0,0,3,1140,0,1972,2002,4804 S 378th St,Auburn,WA 98001,USA,234356.7424264053
2014-05-26 00:00:00,379950.0,3.0,1.5,1690,9144,1.0,0,0,4,1140,550,1956,0,6601 NE 153rd Pl,Kenmore,WA 98028,USA,443469.7289750108
2014-05-27 00:00:00,468000.0,2.0,1.0,1160,6000,1.0,0,0,4,860,300,1942,1982,3169 NE 85th St,Seattle,WA 98115,USA,355212.5527265854
2014-05-27 00:00:00,477000.0,4.0,2.75,1720,6270,2.0,0,0,3,1720,0,1978,0,5149 S Graham St,Seattle,WA 98118,USA,368104.97302518884
2014-05-27 00:00:00,529000.0,3.0,1.0,1210,3328,1.5,0,0,4,1210,0,1924,0,6015 5th Ave NW,Seattle,WA 98107,USA,333653.9109521449
2014-05-27 00:00:00,312000.0,3.0,1.5,1255,1374,3.0,0,0,3,1255,0,2004,2003,11716 16th Ave NE,Seattle,WA 98125,USA,344857.17238871567
2014-05-27 00:00:00,326100.0,2.0,1.0,880,7683,1.0,0,0,3,880,0,1942,1999,11709 3rd Ave NW,Seattle,WA 98177,USA,217614.3284427339
2014-05-27 00:00:00,360000.0,3.0,1.0,1050,9206,1.5,0,0,3,1050,0,1954,2005,10710 Lake City Way NE,Seattle,WA 98125,USA,227918.5669215941
2014-05-27 00:00:00,438000.0,3.0,1.75,1650,12940,1.0,0,0,4,1650,0,1961,2001,18504 57th Ave NE,Kenmore,WA 98028,USA,427732.57488205936
2014-05-27 00:00:00,360000.0,3.0,1.0,1570,9467,1.0,0,0,3,1570,0,1954,2005,19141 1st Ave NW,Shoreline,WA 98177,USA,356647.0718806858
2014-05-27 00:00:00,1050000.0,4.0,2.5,2920,7200,1.0,0,3,3,1470,1450,1921,2006,3438-3474 S Charles St,Seattle,WA 98144,USA,840718.9774088603
2014-05-27 00:00:00,688000.0,4.0,3.0,3000,4000,1.5,0,3,3,1970,1030,1913,2014,3220 19th Ave S,Seattle,WA 98144,USA,880450.4751415888
2014-05-27 00:00:00,585000.0,3.0,1.75,1850,7735,1.0,0,0,4,1850,0,1983,0,4640 193rd Ave SE,Issaquah,WA 98027,USA,487727.41916569264
2014-05-27 00:00:00,265000.0,3.0,2.5,1440,7741,1.0,0,0,4,1000,440,1983,0,11009 SE 220th Pl,Kent,WA 98031,USA,364216.7939298454
2014-05-27 00:00:00,375000.0,3.0,1.75,1440,8775,1.0,0,0,3,1440,0,1973,2013,13607 128th Ave NE,Kirkland,WA 98034,USA,313407.02320301865
2014-05-27 00:00:00,326500.0,3.0,1.0,1810,12375,2.0,0,0,3,1810,0,1970,2014,15717 126th Pl NE,Woodinville,WA 98072,USA,462401.0671631093
2014-05-27 00:00:00,160000.0,2.0,1.0,1180,9350,1.0,0,0,3,1180,0,1918,0,12662 60th Ave S,Seattle,WA 98178,USA,302254.3357346401
2014-05-27 00:00:00,1570000.0,4.0,3.75,3070,5850,2.0,0,0,5,2400,670,1927,0,1527 39th Ave E,Seattle,WA 98112,USA,858274.9650509926
2014-05-27 00:00:00,735000.0,5.0,2.75,3390,5211,2.0,0,0,3,3390,0,2004,2003,Trossachs Blvd SE,Sammamish,WA 98075,USA,788310.6992332169
2014-05-27 00:00:00,400000.0,2.0,1.0,1470,6120,1.0,0,0,2,1470,0,1940,0,3825 NE 87th St,Seattle,WA 98115,USA,330036.78407123155
2014-05-27 00:00:00,800000.0,4.0,2.5,2680,7200,1.0,0,0,3,1380,1300,1952,2013,11540 NE 91st St,Kirkland,WA 98033,USA,604691.5605496985
2014-05-27 00:00:00,949880.0,4.0,2.25,2290,10687,2.0,0,0,3,2290,0,1978,0,10413 SE 25th St,Bellevue,WA 98004,USA,532578.7214279354
2014-05-27 00:00:00,405000.0,3.0,1.75,1980,8100,1.0,0,0,4,1310,670,1949,1985,2317 N 147th St,Shoreline,WA 98133,USA,524606.6363919451
2014-05-27 00:00:00,399000.0,4.0,2.5,2870,9292,2.0,0,0,3,2540,330,1979,2014,16727 163rd Pl SE,Renton,WA 98058,USA,696642.9047802642
2014-05-27 00:00:00,730001.0,3.0,2.0,1840,4750,1.0,0,0,5,1010,830,1951,0,7741 29th Ave NW,Seattle,WA 98117,USA,541150.3145551593
2014-05-27 00:00:00,1795000.0,4.0,3.25,4060,13000,2.0,0,3,3,4060,0,2000,0,6875 SE 33rd St,Mercer Island,WA 98040,USA,1195038.8363728544
2014-05-27 00:00:00,260000.0,3.0,2.0,1630,8018,1.0,0,0,3,1630,0,2003,0,311 Dereks Pl,Pacific,WA 98047,USA,365854.5623093379
2014-05-27 00:00:00,751750.0,2.0,2.0,1880,5400,1.5,0,0,3,1880,0,1902,0,516 16th Ave E,Seattle,WA 98112,USA,514914.6914121513
2014-05-27 00:00:00,325000.0,3.0,1.75,1780,13095,1.0,0,0,4,1780,0,1983,0,26222 142nd Ave SE,Kent,WA 98042,USA,464730.423636946
2014-05-27 00:00:00,344950.0,4.0,2.0,2330,6250,1.0,0,0,4,1400,930,1941,1998,440 Scenic Way,Kent,WA 98030,USA,566517.8065379849
2014-05-27 00:00:00,457500.0,3.0,1.75,1840,4030,1.0,0,0,5,1050,790,1925,0,1626 S Bennett St,Seattle,WA 98108,USA,543738.9037877151
2014-05-27 00:00:00,389000.0,5.0,2.0,2330,10750,1.0,0,0,4,1190,1140,1962,0,14323 73rd Ave NE,Kenmore,WA 98028,USA,507178.30284404545
2014-05-27 00:00:00,515000.0,4.0,2.5,3200,6473,2.0,0,0,3,3200,0,2005,0,5201 NE 11th Ct,Renton,WA 98059,USA,792375.2790550566
2014-05-27 00:00:00,732000.0,3.0,2.5,2330,1987,2.0,0,4,3,1410,920,2004,2003,6123 37th Ave NW,Seattle,WA 98107,USA,826935.9576570049
2014-05-27 00:00:00,415000.0,3.0,2.25,1950,8868,1.0,0,0,3,1350,600,1964,2000,1531 NE 172nd St,Shoreline,WA 98155,USA,454479.69788684486
2014-05-27 00:00:00,1655000.0,4.0,3.5,3080,4815,2.0,0,3,3,2300,780,1937,2009,2441-2499 Crane Dr W,Seattle,WA 98199,USA,917913.8510292409
2014-05-27 00:00:00,535000.0,2.0,1.0,1040,5527,1.0,0,0,3,1040,0,1951,1994,6559 42nd Ave NE,Seattle,WA 98115,USA,264475.86049108166
2014-05-27 00:00:00,540000.0,4.0,4.25,1960,3565,2.0,0,0,3,1960,0,1940,2003,2113 41st Ave SW,Seattle,WA 98116,USA,425007.317250242
2014-05-27 00:00:00,525000.0,5.0,3.0,2750,3800,1.5,0,0,5,1750,1000,1926,0,7550 14th Avenue Northeast,Seattle,WA 98115,USA,698428.3360565929
2014-05-27 00:00:00,570000.0,3.0,1.75,1930,36210,1.0,0,0,3,1930,0,1977,2004,15816 NE 195th St,Woodinville,WA 98072,USA,437692.1302736229
2014-05-27 00:00:00,569950.0,5.0,4.5,4850,40902,2.0,0,0,3,4850,0,2001,0,31617 6th Ave SW,Federal Way,WA 98023,USA,1169373.1385334095
2014-05-27 00:00:00,283200.0,4.0,2.5,1982,6406,2.0,0,0,3,1982,0,2004,2003,26526 111th Pl SE,Kent,WA 98030,USA,444951.3625641654
2014-05-27 00:00:00,1100000.0,3.0,2.75,2640,4050,1.5,0,0,5,1750,890,1926,0,1532 McGilvra Blvd E,Seattle,WA 98112,USA,782683.797216815
2014-05-27 00:00:00,830000.0,4.0,2.5,1850,50662,1.0,0,0,3,1430,420,1978,0,5022 Private Rd,Redmond,WA 98052,USA,343363.2734137963
2014-05-27 00:00:00,495000.0,4.0,2.25,1940,9144,1.0,0,0,4,1430,510,1956,0,1805 154th Ave SE,Bellevue,WA 98007,USA,451444.8681642668
2014-05-27 00:00:00,292050.0,5.0,3.0,2840,7199,1.0,0,0,3,1710,1130,2003,0,10719 47th Ave S,Tukwila,WA 98178,USA,589174.6025146153
2014-05-27 00:00:00,415000.0,5.0,1.5,1900,10226,1.0,0,0,3,1130,770,1961,2004,8605 NE 137th St,Kirkland,WA 98034,USA,332399.6867286186
2014-05-27 00:00:00,295832.0,5.0,1.0,1410,6400,1.0,0,0,5,960,450,1955,0,20208 1st Pl S,Des Moines,WA 98198,USA,312683.6951355837
2014-05-27 00:00:00,450000.0,4.0,2.5,2520,8515,2.0,0,0,3,2520,0,1999,0,28312 NE 138th Pl,Duvall,WA 98019,USA,597236.5064943584
2014-05-27 00:00:00,1381000.0,4.0,3.75,3160,9525,2.5,0,0,3,3160,0,1997,0,4646 88th Ave SE,Mercer Island,WA 98040,USA,787796.7027520973
2014-05-27 00:00:00,857000.0,4.0,3.0,3720,29043,2.0,0,0,3,3720,0,1991,0,10161 134th Pl NE,Kirkland,WA 98033,USA,923603.1496462235
2014-05-27 00:00:00,499950.0,3.0,3.5,1820,1501,2.0,0,0,3,1430,390,2014,0,729 Martin Luther King Jr Way S,Seattle,WA 98144,USA,449578.1189241437
2014-05-27 00:00:00,465000.0,3.0,2.0,1560,8640,1.0,0,0,5,1560,0,1967,0,14216-14228 117th Ave NE,Kirkland,WA 98034,USA,459076.5387617403
2014-05-27 00:00:00,329000.0,3.0,1.0,1600,5952,1.0,0,0,4,1150,450,1964,0,8127 22nd Ave SW,Seattle,WA 98106,USA,423962.11863682256
2014-05-27 00:00:00,475000.0,3.0,2.0,1230,11502,1.0,0,0,4,1230,0,1984,0,15918 NE 113th Ct,Redmond,WA 98052,USA,306548.6639040068
2014-05-27 00:00:00,255000.0,3.0,1.0,960,8100,1.0,0,0,3,960,0,1955,2005,20234 20th Ave NE,Shoreline,WA 98155,USA,183403.15145651886
2014-05-27 00:00:00,435000.0,3.0,1.0,1270,4000,1.5,0,2,3,1270,0,1928,1954,3824 35th Ave SW,Seattle,WA 98126,USA,405327.45337996876
2014-05-27 00:00:00,685000.0,3.0,2.5,2810,7700,2.0,0,0,3,2810,0,2001,0,6231 Lake Washington Blvd SE,Bellevue,WA 98006,USA,737223.3011257525
2014-05-27 00:00:00,715000.0,2.0,2.5,2160,5581,1.0,0,0,3,2160,0,2002,0,23744 NE 116th Pl,Redmond,WA 98053,USA,570859.3116770701
2014-05-27 00:00:00,780000.0,3.0,3.0,2520,2152,1.5,0,0,3,1560,960,1925,2006,1906 11th Ave W,Seattle,WA 98119,USA,633799.0427117737
2014-05-27 00:00:00,345000.0,2.0,1.5,1180,844,2.0,0,0,3,990,190,2005,0,323 25th Ave S,Seattle,WA 98144,USA,341627.1593968876
2014-05-27 00:00:00,355000.0,4.0,2.25,1810,4970,2.0,0,0,3,1810,0,2003,0,1035 Duvall Pl NE,Renton,WA 98059,USA,398877.578503878
2014-05-27 00:00:00,282000.0,3.0,2.5,1680,15711,1.0,0,0,3,1240,440,1994,0,20020 127th Pl SE,Kent,WA 98031,USA,371408.6081285418
2014-05-27 00:00:00,244000.0,3.0,1.0,910,5250,1.0,0,0,4,910,0,1971,0,1256 SW 146th St,Burien,WA 98166,USA,227520.7408614622
2014-05-27 00:00:00,967500.0,3.0,3.75,3250,5797,2.0,0,2,4,2370,880,1951,1999,3041 37th Ave W,Seattle,WA 98199,USA,1021388.1544833248
2014-05-27 00:00:00,375000.0,3.0,1.5,2000,7294,1.0,0,0,3,1520,480,1965,1993,5230 S Rose St,Seattle,WA 98118,USA,476178.0464058267
2014-05-27 00:00:00,1600000.0,3.0,3.25,3790,19000,2.0,0,4,3,3790,0,1985,0,17780 13th Ave NW,Seattle,WA 98177,USA,1227277.234312955
2014-05-27 00:00:00,527500.0,3.0,1.75,2310,78844,1.0,0,0,3,1760,550,1977,2004,1950 NW Goode Pl,Issaquah,WA 98027,USA,522011.17682102474
2014-05-27 00:00:00,994000.0,3.0,2.25,2510,6339,1.5,0,2,5,1810,700,1932,2002,3227 Whalley Pl W,Seattle,WA 98199,USA,860377.0381110867
2014-05-27 00:00:00,313000.0,3.0,1.75,1320,6205,1.0,0,0,5,1320,0,1948,1985,15345 Stone Ave N,Shoreline,WA 98133,USA,394168.5796132524
2014-05-27 00:00:00,587000.0,3.0,2.25,2370,217800,2.0,0,0,3,2370,0,1979,2014,3118 264th Ave NE,Redmond,WA 98053,USA,495197.2842092676
2014-05-27 00:00:00,304000.0,3.0,1.0,900,7500,1.0,0,0,4,900,0,1972,0,7725 NE 143rd St,Kirkland,WA 98034,USA,223396.96491347207
2014-05-27 00:00:00,675000.0,3.0,2.5,2540,7680,2.0,0,1,4,2540,0,1940,2001,12037 6th Ave NW,Seattle,WA 98177,USA,772836.2794096163
2014-05-27 00:00:00,305000.0,4.0,1.0,2100,9288,1.0,0,0,4,1050,1050,1968,0,16423 126th Pl SE,Renton,WA 98058,USA,507916.3653328158
2014-05-27 00:00:00,280000.0,3.0,1.0,1200,6250,1.0,0,0,3,920,280,1943,2002,10424 2nd Ave S,Seattle,WA 98168,USA,252913.61126413738
2014-05-27 00:00:00,960000.0,5.0,4.0,3720,15200,2.0,0,0,3,3720,0,2005,0,1414 235th Pl SE,Sammamish,WA 98075,USA,865898.4172706434
2014-05-27 00:00:00,500000.0,3.0,2.25,1760,4539,2.0,0,0,3,1760,0,1988,2000,3728 246th Ave SE,Issaquah,WA 98029,USA,441654.8358251131
2014-05-27 00:00:00,274950.0,3.0,1.75,1670,7415,1.0,0,0,3,1320,350,1987,2000,16828 SE 251 St,Covington,WA 98042,USA,379787.9522550094
2014-05-27 00:00:00,455600.0,3.0,2.5,2420,8252,2.0,0,0,3,2420,0,1998,2006,7000 Autumn Ave SE,Snoqualmie,WA 98065,USA,625655.2393152787
2014-05-27 00:00:00,970000.0,5.0,3.0,3480,15185,2.0,0,0,4,3480,0,1964,0,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,USA,862940.13803669
2014-05-27 00:00:00,312900.0,4.0,2.5,1630,4473,2.0,0,0,3,1630,0,2003,0,24506 SE 276th Ct,Maple Valley,WA 98038,USA,345627.4578266921
2014-05-27 00:00:00,535000.0,4.0,2.5,2340,5600,2.0,0,0,3,2340,0,1921,2013,10207 37th Ave SW,Seattle,WA 98146,USA,547534.1956955416
2014-05-27 00:00:00,427000.0,2.0,1.0,920,3780,1.0,0,0,3,920,0,1910,2006,807 N 42nd St,Seattle,WA 98103,USA,231230.07556113158
2014-05-27 00:00:00,405000.0,2.0,1.0,910,6490,1.0,0,0,3,910,0,1942,1999,8221 21st Ave NE,Seattle,WA 98115,USA,226846.44007422857
2014-05-27 00:00:00,480000.0,3.0,1.0,1150,4945,1.0,0,2,3,1150,0,1943,2002,4103 37th Ave SW,Seattle,WA 98126,USA,351095.2317521222
2014-05-27 00:00:00,725000.0,3.0,1.5,2500,4774,1.5,0,2,3,1450,1050,1940,1996,4111 1st Ave NW,Seattle,WA 98107,USA,751411.5405584632
2014-05-27 00:00:00,293000.0,4.0,2.5,3250,235063,1.0,0,2,3,3250,0,1973,2013,17101-17103 SE 383rd St,Auburn,WA 98092,USA,750282.2974393038
2014-05-27 00:00:00,268000.0,4.0,2.0,1930,6600,1.0,0,0,4,1030,900,1967,0,13436 Occidental Ave S,Burien,WA 98168,USA,452211.1331043348
2014-05-27 00:00:00,475000.0,4.0,3.5,3400,234352,2.0,0,0,3,2500,900,1991,0,19132 Beall Rd SW,Vashon,WA 98070,USA,711970.7548956391
2014-05-27 00:00:00,488000.0,3.0,2.5,1590,2550,3.0,0,0,3,1590,0,1985,0,6601-6699 28th Ave NW,Seattle,WA 98117,USA,431031.6747351821
2014-05-27 00:00:00,760000.0,4.0,2.5,3330,7399,2.0,0,0,3,3330,0,2009,0,14009 NE 85th Ct,Redmond,WA 98052,USA,828937.5806262437
2014-05-27 00:00:00,1710000.0,5.0,4.5,4590,14685,2.0,0,0,3,4590,0,2009,0,6402-6412 105th Ave NE,Kirkland,WA 98033,USA,1110012.6172728015
2014-05-27 00:00:00,754950.0,3.0,2.5,2610,7256,2.0,0,0,3,2610,0,2014,0,12108 NE 106th Pl,Kirkland,WA 98033,USA,680419.6449623776
2014-05-27 00:00:00,263900.0,3.0,2.5,1658,2700,2.0,0,0,3,1658,0,2014,0,2150 S 262nd Ct,Des Moines,WA 98198,USA,411414.0731798591
2014-05-27 00:00:00,460000.0,3.0,3.5,1600,1431,2.0,0,0,3,1240,360,2006,0,7906 6th Ave NW,Seattle,WA 98117,USA,386857.73794642894
2014-05-27 00:00:00,399950.0,3.0,3.0,1296,1051,3.0,0,0,3,1296,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA,343644.6914077513
2014-05-27 00:00:00,370000.0,2.0,2.25,1280,835,2.0,0,0,3,1080,200,2009,0,3825 S Angeline St,Seattle,WA 98118,USA,363613.92447121325
2014-05-27 00:00:00,1149000.0,4.0,3.0,5940,11533,2.0,0,4,3,4950,990,2004,2003,6310 Fairway Pl SE,Snoqualmie,WA 98065,USA,1790215.5145065126
2014-05-27 00:00:00,450800.0,4.0,3.25,2510,5311,2.0,0,0,3,2510,0,2009,0,3617 NE 12th St,Renton,WA 98056,USA,589648.20312975
2014-05-27 00:00:00,627000.0,3.0,3.5,2710,3475,2.0,0,0,3,1650,1060,2005,0,Shangri-La Way NW,Issaquah,WA 98027,USA,702355.4056928358
2014-05-27 00:00:00,495000.0,3.0,2.5,1750,1548,3.0,0,0,3,1750,0,2013,1923,3933 S Brandon St,Seattle,WA 98118,USA,477241.29828808317
2014-05-28 00:00:00,310000.0,3.0,1.0,1430,19901,1.5,0,0,4,1430,0,1927,0,8308 NE 176th Pl,Kenmore,WA 98028,USA,387051.5485153396
2014-05-28 00:00:00,550000.0,4.0,1.0,1660,34848,1.0,0,0,1,930,730,1933,0,6056 156th Ave NE,Redmond,WA 98052,USA,197643.73582521226
2014-05-28 00:00:00,215000.0,2.0,1.0,1320,8865,1.0,0,0,4,1320,0,1943,0,2496-2598 S 121st St,Burien,WA 98168,USA,399237.6614164949
2014-05-28 00:00:00,799000.0,4.0,3.0,2580,209523,2.0,0,0,3,2580,0,1984,0,24927 NE 108th St,Redmond,WA 98053,USA,496437.3049409061
2014-05-28 00:00:00,630000.0,4.0,2.5,2740,43101,2.0,0,0,3,2740,0,1993,0,18808 215th Way NE,Woodinville,WA 98077,USA,640458.3834609494
2014-05-28 00:00:00,267000.0,3.0,2.5,2495,4400,2.0,0,0,3,2495,0,2007,0,35039 41st Pl S,Federal Way,WA 98001,USA,649226.7094137648
2014-05-28 00:00:00,900000.0,6.0,2.75,2300,24773,1.5,0,0,4,2300,0,1950,1985,2940 72nd Ave SE,Mercer Island,WA 98040,USA,446821.1060104796
2014-05-28 00:00:00,365000.0,3.0,1.5,1300,12240,1.0,0,0,3,1300,0,1963,2008,7343 NE 150th St,Kenmore,WA 98028,USA,273693.3215667675
2014-05-28 00:00:00,544500.0,4.0,2.5,2230,10414,1.0,0,0,5,1450,780,1974,0,3022 254th Ave SE,Issaquah,WA 98075,USA,588045.7784832341
2014-05-28 00:00:00,599000.0,4.0,2.75,2020,2750,1.0,0,0,3,1010,1010,1917,2014,3212 E Terrace St,Seattle,WA 98122,USA,416743.7921079284
2014-05-28 00:00:00,815000.0,4.0,2.25,2000,3800,2.0,0,0,3,2000,0,2001,0,7708 16th Ave NE,Seattle,WA 98115,USA,453740.2788461308
2014-05-28 00:00:00,254000.0,2.0,1.0,1060,8187,1.0,0,0,4,1060,0,1952,0,16708 N Park Ave N,Shoreline,WA 98133,USA,325449.8515378521
2014-05-28 00:00:00,740000.0,2.0,1.75,2080,4800,1.0,0,0,5,1080,1000,1923,0,333 NW 84th St,Seattle,WA 98117,USA,668566.6935565346
2014-05-28 00:00:00,225000.0,3.0,2.0,2030,24829,1.0,0,0,4,1220,810,1979,0,36721 34th Ave S,Auburn,WA 98001,USA,527237.9895705874
2014-05-28 00:00:00,925000.0,3.0,2.5,2690,7000,2.0,0,0,5,1840,850,1943,0,6825 48th Ave NE,Seattle,WA 98115,USA,816928.4720191013
2014-05-28 00:00:00,1285000.0,4.0,2.5,3240,10800,1.0,0,0,3,2260,980,1946,0,5726 61st Ave NE,Seattle,WA 98105,USA,762410.4131086485
2014-05-28 00:00:00,537000.0,3.0,2.5,1550,12920,2.0,0,0,5,1550,0,1999,0,11004 NE 108th St,Kirkland,WA 98033,USA,488373.6732108104
2014-05-28 00:00:00,335000.0,4.0,2.0,1480,3132,1.0,0,0,5,740,740,1910,0,5840 16th Ave S,Seattle,WA 98108,USA,382568.8839314275
2014-05-28 00:00:00,840000.0,4.0,2.75,3040,2800,2.0,0,0,3,2100,940,1906,2014,318 E Mercer St,Seattle,WA 98102,USA,746624.766731415
2014-05-28 00:00:00,224000.0,3.0,1.5,1560,7300,1.0,0,0,4,1040,520,1964,0,4205 S 288th Pl,Auburn,WA 98001,USA,407426.0166575674
2014-05-28 00:00:00,395000.0,3.0,2.5,2250,3757,2.0,0,0,3,2250,0,2006,0,6730 SE 5th St,Renton,WA 98059,USA,579698.213396905
2014-05-28 00:00:00,450000.0,3.0,1.0,1100,4600,1.0,0,0,3,1100,0,1917,2009,3920 42nd Ave SW,Seattle,WA 98116,USA,225318.4775771621
2014-05-28 00:00:00,681000.0,3.0,1.0,1700,6356,1.5,0,0,3,1700,0,1907,1983,4001 42nd Ave S,Seattle,WA 98118,USA,414955.61684506875
2014-05-28 00:00:00,898000.0,5.0,1.5,2680,28014,1.0,0,0,4,1450,1230,1963,0,2615 109th Pl NE,Bellevue,WA 98004,USA,601634.7014339954
2014-05-28 00:00:00,370000.0,3.0,1.0,800,2296,1.0,0,0,4,800,0,1908,0,125 N Bowdoin Pl,Seattle,WA 98103,USA,197809.52862061933
2014-05-28 00:00:00,429000.0,2.0,1.75,1350,6315,1.0,0,0,3,1350,0,2005,0,23039 NE 130th St,Redmond,WA 98053,USA,345919.59163375007
2014-05-28 00:00:00,150000.0,3.0,1.0,820,7680,1.5,0,0,3,820,0,1910,2006,8408 20th Ave SW,Seattle,WA 98106,USA,163167.97402026114
2014-05-28 00:00:00,555000.0,3.0,2.5,3160,4270,2.0,0,0,3,2650,510,2006,0,11131 NE 162nd St,Bothell,WA 98011,USA,839006.2843686289
2014-05-28 00:00:00,326000.0,3.0,2.75,1720,28000,1.0,0,0,4,1720,0,1958,1972,18401 124th Ave SE,Renton,WA 98058,USA,430466.6562794263
2014-05-28 00:00:00,225000.0,3.0,2.5,1680,6755,2.0,0,0,3,1680,0,1994,0,30410 128th Pl SE,Auburn,WA 98092,USA,415399.34733519726
2014-05-28 00:00:00,245100.0,3.0,1.75,1300,7958,1.0,0,0,3,1300,0,1996,0,11022 SE 319th Ct,Auburn,WA 98092,USA,273930.4223638687
2014-05-28 00:00:00,665000.0,3.0,2.5,2190,10370,2.0,0,0,3,2190,0,1987,2000,1345 232nd Pl NE,Sammamish,WA 98074,USA,558846.1069361229
2014-05-28 00:00:00,535000.0,3.0,2.5,1720,4006,2.0,0,0,3,1720,0,1994,0,4228 249th Ct SE,Issaquah,WA 98029,USA,428363.1859581482
2014-05-28 00:00:00,305000.0,3.0,1.0,1160,11776,1.0,0,0,3,1160,0,1968,1997,15803 197th Pl NE,Woodinville,WA 98077,USA,238381.0119030102
2014-05-28 00:00:00,999000.0,7.0,4.0,3150,34830,1.0,0,0,3,3150,0,1957,2005,714 145th Ave SE,Bellevue,WA 98007,USA,539677.7481568377
2014-05-28 00:00:00,215000.0,3.0,1.75,1210,8075,1.0,0,0,4,1210,0,1983,0,127 Chicago Blvd S,Pacific,WA 98047,USA,304961.0223208979
2014-05-28 00:00:00,432500.0,3.0,1.75,1980,5100,1.0,0,0,3,1270,710,1965,1993,8516 Linden Ave N,Seattle,WA 98103,USA,469530.1631501168
2014-05-28 00:00:00,655000.0,4.0,2.5,2990,5669,2.0,0,0,3,2990,0,2003,0,225 246th Ct NE,Sammamish,WA 98074,USA,732922.2673710017
2014-05-28 00:00:00,266200.0,3.0,1.5,1430,9600,1.0,0,0,4,1430,0,1966,0,14217 SE 144th St,Renton,WA 98059,USA,369041.3088417436
2014-05-28 00:00:00,244615.0,3.0,2.5,2060,4030,2.0,0,0,3,2060,0,1999,0,921 4th Ave N,Kent,WA 98032,USA,525342.2391555323
2014-05-28 00:00:00,460000.0,4.0,3.0,2230,52983,2.0,0,0,3,2230,0,1991,0,27209 110th Ave SE,Kent,WA 98030,USA,485023.300915189
2014-05-28 00:00:00,370000.0,4.0,2.5,3090,18645,2.0,0,0,3,3090,0,1995,0,34711 5th Ave SW,Federal Way,WA 98023,USA,754119.2072803089
2014-05-28 00:00:00,465000.0,6.0,3.25,4250,23326,1.0,0,3,3,2150,2100,1967,2011,29211 7th Pl S,Federal Way,WA 98003,USA,1090881.1219061757
2014-05-28 00:00:00,1175000.0,3.0,2.5,1970,23180,1.0,1,4,3,1100,870,1937,1998,5923 Beach Dr SW,Seattle,WA 98136,USA,1080765.7913907478
2014-05-28 00:00:00,189000.0,2.0,2.0,1700,3171,1.0,0,0,5,850,850,1927,0,508 D St SE,Auburn,WA 98002,USA,558901.576200261
2014-05-28 00:00:00,820000.0,3.0,2.5,2510,5503,2.0,0,2,3,2510,0,1995,0,6736 40th Ave SW,Seattle,WA 98136,USA,764590.7267673744
2014-05-28 00:00:00,968000.0,6.0,2.75,3610,17580,1.0,0,4,5,2070,1540,1959,0,20303 SE 40th St,Sammamish,WA 98075,USA,1085312.918375728
2014-05-28 00:00:00,1400000.0,4.0,3.25,2980,7000,2.0,0,3,3,2140,840,1900,2014,3115 S Norman St,Seattle,WA 98144,USA,890334.1322275428
2014-05-28 00:00:00,438750.0,3.0,1.75,1610,6480,1.0,0,0,4,1610,0,1947,1988,2003 NE 117th St,Seattle,WA 98125,USA,419971.01124573615
2014-05-28 00:00:00,1210000.0,4.0,2.75,3650,6982,2.0,0,2,4,2530,1120,1951,2003,4911 NE 65th St,Seattle,WA 98115,USA,1086757.6986767538
2014-05-28 00:00:00,600000.0,4.0,2.0,2510,38141,1.0,0,0,3,2510,0,1960,2012,13507 62nd Ave NE,Kirkland,WA 98034,USA,543080.0166682815
2014-05-28 00:00:00,589000.0,3.0,1.0,1110,6000,1.5,0,0,5,1110,0,1932,2002,3228 36th Ave W,Seattle,WA 98199,USA,360388.43678864394
2014-05-28 00:00:00,590000.0,3.0,2.0,1650,6150,2.0,0,0,4,1650,0,1926,1993,3627 48th Ave SW,Seattle,WA 98116,USA,468317.8620447067
2014-05-28 00:00:00,479900.0,3.0,2.0,1980,12150,1.0,0,0,3,1980,0,1994,0,26272 142nd Ave SE,Kent,WA 98042,USA,463365.68069730327
2014-05-28 00:00:00,210000.0,2.0,1.5,880,1157,2.0,0,0,3,880,0,2007,0,9413 34th Ave SW,Seattle,WA 98126,USA,255868.62626357377
2014-05-28 00:00:00,745000.0,3.0,1.75,1490,9800,1.0,0,0,4,1140,350,1947,1988,10637 SE 29th St,Beaux Arts Village,WA 98004,USA,383862.81700345647
